0	0	1	1	0	1	3	0	2	1.2	3	0.983	0	0.017	1
0	1	0	0	0	0	3	0	2	2.2	2.2	0.031	0	0.969	3
0	0	1	0	0	1	3	0	2	1.8	3	0.434	0	0.566	3
0	0	1	1	0	0	3	1	1	1.2	3.8	0.983	0	0.017	1
0	0	1	1	0	0	4	1	2	2	3.8	0.983	0	0.017	1
1	0	0	0	1	1	3	0	3	2.8	3.4	0.618	0	0.382	1
1	0	1	1	0	1	3	1	1	2.6	3.2	0.997	0	0.003	1
1	0	1	1	0	0	4	1	2	1.2	3.6	0.997	0	0.003	1
0	0	0	0	0	0	3	1	1	1.4	2.2	0.111	0	0.889	3
1	1	1	1	1	1	1	1	4	1.4	3.2	0.085	0.914	0	2
0	0	1	0	1	0	4	1	1	1.8	3.6	0.636	0	0.364	1
1	0	0	1	0	1	4	0	4	1.4	3.2	0.982	0	0.018	1
0	0	1	0	0	1	5	0	3	1.8	2.4	0.434	0	0.566	3
1	0	0	1	0	0	1	0	3	2.4	2.6	0.982	0	0.018	1
0	0	0	1	0	0	3	0	2	1.6	3.4	0.904	0	0.096	1
0	1	0	0	0	999	3	999	1	1.8	2.4	0.031	0	0.969	3
1	0	0	0	0	1	1	1	1	1.6	3.4	0.415	0	0.585	3
0	0	1	1	0	0	4	1	2	1	3	0.983	0	0.017	1
0	0	0	1	0	0	3	1	2	1	3	0.904	0	0.096	1
1	0	0	1	0	1	4	1	2	2	3	0.982	0	0.018	1
1	0	1	0	0	0	3	0	3	1	3.6	0.814	0	0.186	1
1	1	1	1	1	1	3	0	2	1.6	2.8	0.085	0.914	0	2
0	0	0	1	0	1	5	1	5	2.4	2.6	0.904	0	0.096	1
1	0	1	1	0	0	3	1	1	1.6	3	0.997	0	0.003	1
1	0	1	1	0	1	3	1	1	1.2	4	0.997	0	0.003	1
0	0	1	1	1	1	3	0	2	2.4	2.2	0.992	0	0.008	1
1	0	999	1	1	1	4	0	4	2.4	3	0.996	0	0.004	1
0	0	1	0	0	0	3	1	1	1	3.6	0.434	0	0.566	3
1	0	1	1	0	1	3	1	2	1.4	4	0.997	0	0.003	1
0	0	0	0	0	1	3	1	999	1.6	3.2	0.111	0	0.889	3
0	0	1	0	0	0	3	1	3	1.2	2.6	0.434	0	0.566	3
0	0	1	0	0	1	3	1	3	2	3.4	0.434	0	0.566	3
0	0	1	1	0	1	3	1	2	1.2	2.8	0.983	0	0.017	1
1	0	1	1	0	1	3	0	1	1	4	0.997	0	0.003	1
1	0	0	0	0	0	3	1	1	1.4	4	0.415	0	0.585	3
1	0	0	0	0	1	2	1	2	2.2	3.2	0.415	0	0.585	3
1	0	1	1	0	1	3	1	2	1	3.8	0.997	0	0.003	1
1	0	1	0	0	0	4	1	2	1.8	3.4	0.814	0	0.186	1
1	0	0	1	0	1	2	1	1	1	3.8	0.982	0	0.018	1
1	0	1	1	0	1	3	1	2	1.8	4	0.997	0	0.003	1
1	0	1	0	1	1	3	1	4	3.8	2.4	0.909	0	0.091	1
0	0	0	0	0	0	4	1	999	1	3.2	0.111	0	0.889	3
0	0	0	0	0	1	3	1	3	1.6	2	0.111	0	0.889	3
0	0	0	0	0	0	3	0	3	1	3.8	0.111	0	0.889	3
0	0	0	0	1	0	5	0	4	2.8	2.2	0.221	0	0.779	3
1	0	1	0	0	0	3	1	2	1	3.6	0.814	0	0.186	1
1	0	1	0	0	0	3	1	2	2	3.2	0.814	0	0.186	1
1	0	1	1	0	1	2	1	999	1	3.8	0.997	0	0.003	1
0	0	0	1	0	0	4	1	2	1	4	0.904	0	0.096	1
0	0	0	0	0	1	3	1	999	1	3.2	0.111	0	0.889	3
1	0	1	0	0	1	3	1	1	1.2	3.25	0.814	0	0.186	1
0	0	1	0	1	0	4	1	3	1	4	0.636	0	0.364	1
1	0	0	1	0	0	3	0	4	1.4	2.8	0.982	0	0.018	1
0	0	1	1	0	1	5	1	4	2	3	0.983	0	0.017	1
0	1	1	1	1	0	4	1	1	1.4	3.8	0.033	0.966	0.001	2
1	0	1	1	0	1	3	1	3	2	4	0.997	0	0.003	1
0	0	0	0	0	0	3	1	1	1	3.6	0.111	0	0.889	3
0	0	0	1	0	0	3	1	2	3	2.8	0.904	0	0.096	1
1	0	0	1	0	0	3	1	2	1	3	0.982	0	0.018	1
1	0	0	1	0	999	5	1	1	1.4	2.4	0.982	0	0.018	1
1	0	0	0	0	1	4	1	4	1.4	2.6	0.415	0	0.585	3
0	0	1	0	0	0	3	1	3	2	3	0.434	0	0.566	3
0	0	1	0	0	1	3	1	1	2	1.6	0.434	0	0.566	3
1	0	0	1	0	0	3	1	4	1.8	3.4	0.982	0	0.018	1
1	0	1	1	0	1	3	1	2	1.2	3	0.997	0	0.003	1
1	0	1	1	0	0	4	1	2	1.2	4	0.997	0	0.003	1
0	0	0	0	0	0	4	1	1	1	3	0.111	0	0.889	3
0	0	1	1	0	0	4	1	2	2.2	2.8	0.983	0	0.017	1
0	0	1	1	0	1	4	1	3	2	2.6	0.983	0	0.017	1
